Time resolution is 1 ps
-------------------------------------------------------------
Simulation Started...
Time		PC Writeback	Instruction	Halt
-------------------------------------------------------------
8025000		000000b4		00000000		0
8035000		000000b8		00000000		0
8045000		00000000		00000000		0
8055000		00000000		00000000		0
8065000		00000028		00000000		0
8075000		0000002c		00000000		0
8085000		00000030		00000000		0
8095000		00000000		00000000		0
8105000		00000034		00000000		0
8115000		00000038		00000000		0
8125000		0000003c		00000000		0
8135000		00000040		00000000		0
8145000		00000000		00000000		0
8155000		00000000		00000000		0
8165000		00000200		00000000		0
8175000		00000204		00000000		0
8185000		00000208		00000000		0
8195000		0000020c		00000000		0
8205000		00000210		00000000		0
8215000		00000214		00000000		0
8225000		00000218		00000000		0
8235000		0000021c		00000000		0
8245000		00000000		00000000		0
8255000		00000000		00000000		0
8265000		00000044		00000000		0
8275000		00000000		00000000		0
8285000		00000048		00000000		0
8295000		0000004c		00000000		0
8305000		00000050		00000000		0
8315000		00000054		00000000		0
8325000		00000000		00000000		0
8335000		00000000		00000000		0
8345000		0000009c		00000000		0
8355000		000000a0		00000000		0
8365000		000000a4		00000000		0
8375000		00000000		00000000		0
8385000		00000000		00000000		0
8395000		000000b4		00000000		0
8405000		000000b8		00000000		0
8415000		00000000		00000000		0
8425000		00000000		00000000		0
8435000		00000028		00000000		0
8445000		0000002c		00000000		0
8455000		00000030		00000000		0
8465000		00000000		00000000		0
8475000		00000034		00000000		0
8485000		00000038		00000000		0
8495000		0000003c		00000000		0
8505000		00000040		00000000		0
8515000		00000000		00000000		0
8525000		00000000		00000000		0
8535000		00000200		00000000		0
8545000		00000204		00000000		0
8555000		00000208		00000000		0
8565000		0000020c		00000000		0
8575000		00000210		00000000		0
8585000		00000214		00000000		0
8595000		00000218		00000000		0
8605000		0000021c		00000000		0
8615000		00000000		00000000		0
8625000		00000000		00000000		0
8635000		00000044		00000000		0
8645000		00000000		00000000		0
8655000		00000048		00000000		0
8665000		0000004c		00000000		0
8675000		00000050		00000000		0
8685000		00000054		00000000		0
8695000		00000000		00000000		0
8705000		00000000		00000000		0
8715000		0000009c		00000000		0
8725000		000000a0		00000000		0
8735000		000000a4		00000000		0
8745000		00000000		00000000		0
8755000		00000000		00000000		0
8765000		000000b4		00000000		0
8775000		000000b8		00000000		0
8785000		00000000		00000000		0
8795000		00000000		00000000		0
8805000		00000028		00000000		0
8815000		0000002c		00000000		0
8825000		00000030		00000000		0
8835000		00000000		00000000		0
8845000		00000034		00000000		0
8855000		00000038		00000000		0
8865000		0000003c		00000000		0
8875000		00000040		00000000		0
8885000		00000000		00000000		0
8895000		00000000		00000000		0
8905000		00000200		00000000		0
8915000		00000204		00000000		0
8925000		00000208		00000000		0
8935000		0000020c		00000000		0
8945000		00000210		00000000		0
8955000		00000214		00000000		0
8965000		00000218		00000000		0
8975000		0000021c		00000000		0
8985000		00000000		00000000		0
8995000		00000000		00000000		0
9005000		00000044		00000000		0
9015000		00000000		00000000		0
9025000		00000048		00000000		0
9035000		0000004c		00000000		0
9045000		00000050		00000000		0
9055000		00000054		00000000		0
9065000		00000000		00000000		0
9075000		00000000		00000000		0
9085000		0000009c		00000000		0
9095000		000000a0		00000000		0
9105000		000000a4		00000000		0
9115000		00000000		00000000		0
9125000		00000000		00000000		0
9135000		000000b4		00000000		0
9145000		000000b8		00000000		0
9155000		00000000		00000000		0
9165000		00000000		00000000		0
9175000		00000028		00000000		0
9185000		0000002c		00000000		0
9195000		00000030		00000000		0
9205000		00000000		00000000		0
9215000		00000034		00000000		0
9225000		00000038		00000000		0
9235000		0000003c		00000000		0
9245000		00000040		00000000		0
9255000		00000000		00000000		0
9265000		00000000		00000000		0
9275000		00000200		00000000		0
9285000		00000204		00000000		0
9295000		00000208		00000000		0
9305000		0000020c		00000000		0
9315000		00000210		00000000		0
9325000		00000214		00000000		0
9335000		00000218		00000000		0
9345000		0000021c		00000000		0
